record_id,employee_id,employee_name,department,pay_period_start,pay_period_end,payment_date,gross_pay,overtime_hours,overtime_pay,benefits_premium,deductions,net_pay,eft_reference,bank_account,payment_status
701,E1219,Employee_219,Benefits,12/03/2025,12/16/2025,12/18/2025,7419.29,0.53,73,75,1390.25,5954.04,EFT649300,XXXX001,Paid
702,E1295,Employee_295,IT,12/17/2025,12/30/2025,01/01/2026,2943.47,1.12,60.54,75,449.07,2419.4,EFT180813,XXXX004,Paid
703,E1184,Employee_184,Finance,01/01/2025,01/14/2025,01/16/2025,2704.76,0.78,38.99,200,466.78,2037.98,EFT623879,XXXX999,Paid
704,E1080,Employee_80,Benefits,01/15/2025,01/28/2025,01/30/2025,3866.98,0.66,47.27,75,731.71,3060.27,EFT910894,XXXX001,Paid
705,E1059,Employee_59,Pension,01/29/2025,02/11/2025,02/13/2025,3639.38,2.5,162.96,50,757.7,2831.68,EFT876764,XXXX999,Paid
706,E1006,Employee_6,Pension,02/12/2025,02/25/2025,02/27/2025,4889.75,0.2,18.27,120,1014.06,3755.69,EFT148215,XXXX004,Paid
707,E1076,Employee_76,Pension,02/26/2025,03/11/2025,03/13/2025,6043.82,0.58,65.02,50,1398.84,4594.98,EFT999138,XXXX001,Paid
708,E1214,Employee_214,Pension,03/12/2025,03/25/2025,03/27/2025,2798.46,0.12,6.28,50,668.05,2080.41,EFT437433,XXXX002,Paid
709,E1163,Employee_163,Benefits,03/26/2025,04/08/2025,04/10/2025,5523.28,0.52,53.33,50,932.45,4540.83,EFT966120,XXXX001,Paid
710,E1061,Employee_61,HR,04/09/2025,04/22/2025,04/24/2025,3886.9,0.72,51.77,0,688.67,3198.23,EFT806033,XXXX001,Paid
711,E1264,Employee_264,Finance,04/23/2025,05/06/2025,05/08/2025,3870.82,0.81,57.91,75,598.25,3197.57,EFT520400,XXXX001,Paid
712,E1144,Employee_144,Customer Service,05/07/2025,05/20/2025,05/22/2025,4458.99,2.26,181.27,200,838.43,3420.56,EFT985885,XXXX003,Paid
713,E1283,Employee_283,Payroll Ops,05/21/2025,06/03/2025,06/05/2025,3706.49,1.39,94.15,50,858.25,2798.24,EFT108356,XXXX003,Paid
714,E1288,Employee_288,Customer Service,06/04/2025,06/17/2025,06/19/2025,5353.56,0.62,61.52,120,1018.84,4214.72,EFT418672,XXXX999,Paid
715,E1188,Employee_188,HR,06/18/2025,07/01/2025,07/03/2025,4824.83,0.04,3.62,50,819.88,3954.95,EFT617326,XXXX002,Paid
716,E1279,Employee_279,Customer Service,07/02/2025,07/15/2025,07/17/2025,1903.87,0.18,6.4,200,342.29,1361.58,EFT934638,XXXX002,Paid
717,E1209,Employee_209,Finance,07/16/2025,07/29/2025,07/31/2025,4908.87,1.08,97.43,200,1086.94,3621.93,EFT344315,XXXX999,Paid
718,E1004,Employee_4,Benefits,07/30/2025,08/12/2025,08/14/2025,3210.61,0.75,44.52,200,700.54,2310.07,EFT101533,XXXX004,Paid
719,E1157,Employee_157,Finance,08/13/2025,08/26/2025,08/28/2025,3808.28,0.37,26.24,75,945.34,2787.94,EFT315161,XXXX999,Held
720,E1214,Employee_214,Payroll Ops,08/27/2025,09/09/2025,09/11/2025,4652.2,0.42,36.35,200,942.77,3509.43,EFT162804,XXXX002,Paid
721,E1047,Employee_47,Finance,09/10/2025,09/23/2025,09/25/2025,3913.15,0.43,31.3,50,857.63,3005.52,EFT342716,XXXX999,Paid
722,E1190,Employee_190,Payroll Ops,09/24/2025,10/07/2025,10/09/2025,3274.83,0.15,9.18,0,577.64,2697.19,EFT884229,XXXX001,Paid
723,E1258,Employee_258,Pension,10/08/2025,10/21/2025,10/23/2025,3934.08,0.36,26.38,120,833.18,2980.9,EFT768169,XXXX004,Paid
724,E1290,Employee_290,Finance,10/22/2025,11/04/2025,11/06/2025,6283.29,0.11,12.93,200,1004.84,5078.45,EFT556112,XXXX002,Paid
725,E1133,Employee_133,Customer Service,11/05/2025,11/18/2025,11/20/2025,6037.7,0.37,41.6,0,1168.53,4869.17,EFT430310,XXXX004,Paid
726,E1167,Employee_167,Benefits,11/19/2025,12/02/2025,12/04/2025,7017.3,0.14,18.37,75,1612.22,5330.08,EFT574751,XXXX003,Paid
727,E1103,Employee_103,Pension,12/03/2025,12/16/2025,12/18/2025,3826.15,0.03,2.15,0,648.26,3177.89,EFT917823,XXXX999,Paid
728,E1054,Employee_54,Pension,12/17/2025,12/30/2025,01/01/2026,5080.19,0.34,32.18,120,1251.16,3709.03,EFT571404,XXXX004,Paid
729,E1061,Employee_61,HR,01/01/2025,01/14/2025,01/16/2025,4685.16,1.04,89.61,200,1124.57,3360.59,EFT475691,XXXX002,Paid
730,E1237,Employee_237,Benefits,01/15/2025,01/28/2025,01/30/2025,4951.58,0.55,50.54,75,971.63,3904.95,EFT993892,XXXX001,Paid
731,E1155,Employee_155,Customer Service,01/29/2025,02/11/2025,02/13/2025,2079.99,1.9,71.55,0,306.33,1773.66,EFT838936,XXXX999,Paid
732,E1167,Employee_167,Pension,02/12/2025,02/25/2025,02/27/2025,4448.2,1.46,118.52,50,916.12,3482.08,EFT195643,XXXX002,Failed
733,E1202,Employee_202,HR,02/26/2025,03/11/2025,03/13/2025,4326.6,0.98,78.07,0,1048.13,3278.47,EFT151328,XXXX003,Paid
734,E1089,Employee_89,Finance,03/12/2025,03/25/2025,03/27/2025,6836.14,0.04,5.12,0,1235.62,5600.52,EFT524035,XXXX004,Paid
735,E1281,Employee_281,Pension,03/26/2025,04/08/2025,04/10/2025,3426.61,2.61,159.87,75,801.16,2550.45,EFT199326,XXXX004,Paid
736,E1071,Employee_71,Finance,04/09/2025,04/22/2025,04/24/2025,4172.98,0.21,16.37,75,983.16,3114.82,EFT112537,XXXX001,Paid
737,E1113,Employee_113,Pension,04/23/2025,05/06/2025,05/08/2025,3788.13,0.27,19.08,75,754.38,2958.75,EFT307757,XXXX004,Paid
738,E1043,Employee_43,HR,05/07/2025,05/20/2025,05/22/2025,3427.35,0.06,3.85,75,804.76,2547.59,EFT714590,XXXX003,Paid
739,E1038,Employee_38,Finance,05/21/2025,06/03/2025,06/05/2025,4242.57,0.23,18.22,120,712.61,3409.96,EFT167603,XXXX002,Paid
740,E1227,Employee_227,Customer Service,06/04/2025,06/17/2025,06/19/2025,4293.28,0.02,1.61,200,775.41,3317.87,EFT235047,XXXX001,Paid
741,E1169,Employee_169,Finance,06/18/2025,07/01/2025,07/03/2025,5357.75,0.33,32.95,0,1266.23,4091.52,EFT144770,XXXX004,Paid
742,E1293,Employee_293,Payroll Ops,07/02/2025,07/15/2025,07/17/2025,2875.77,0.74,39.36,75,526.4,2274.37,EFT961599,XXXX004,Paid
743,E1195,Employee_195,IT,07/16/2025,07/29/2025,07/31/2025,4046.63,0.91,67.89,75,619.32,3352.31,EFT547389,XXXX002,Paid
744,E1095,Employee_95,Benefits,07/30/2025,08/12/2025,08/14/2025,3672.49,0.37,25.3,120,905.25,2647.24,EFT393448,XXXX004,Paid
745,E1017,Employee_17,HR,08/13/2025,08/26/2025,08/28/2025,4839.89,0.1,9.06,75,1103.97,3660.92,EFT749253,XXXX999,Paid
746,E1151,Employee_151,Payroll Ops,08/27/2025,09/09/2025,09/11/2025,5038.59,0.74,68.95,120,883.53,4035.06,EFT532005,XXXX999,Paid
747,E1044,Employee_44,Benefits,09/10/2025,09/23/2025,09/25/2025,3964.04,3.14,220.41,50,730.05,3183.99,EFT501620,XXXX002,Paid
748,E1269,Employee_269,Pension,09/24/2025,10/07/2025,10/09/2025,2851.19,3.02,152.8,50,666.68,2134.51,EFT761393,XXXX999,Paid
749,E1195,Employee_195,Customer Service,10/08/2025,10/21/2025,10/23/2025,4072.74,1.07,80.1,50,831.34,3191.4,EFT848023,XXXX003,Paid
750,E1248,Employee_248,Benefits,10/22/2025,11/04/2025,11/06/2025,3379.56,0.18,11.37,0,639.15,2740.41,EFT693128,XXXX999,Paid
751,E1138,Employee_138,Pension,11/05/2025,11/18/2025,11/20/2025,3488.67,0.53,34.33,50,617.45,2821.22,EFT127329,XXXX003,Paid
752,E1015,Employee_15,Customer Service,11/19/2025,12/02/2025,12/04/2025,3661.6,0.86,58.11,50,758.04,2853.56,EFT916356,XXXX003,Paid
753,E1241,Employee_241,HR,12/03/2025,12/16/2025,12/18/2025,4131.14,0.08,6.19,120,807.67,3203.47,EFT474795,XXXX999,Held
754,E1081,Employee_81,Finance,12/17/2025,12/30/2025,01/01/2026,4373.67,0.08,6.55,50,771.85,3551.82,EFT359896,XXXX002,Paid
755,E1028,Employee_28,Customer Service,01/01/2025,01/14/2025,01/16/2025,5020.85,0.98,90.59,0,998.75,4022.1,EFT330069,XXXX999,Paid
756,E1198,Employee_198,Benefits,01/15/2025,01/28/2025,01/30/2025,3180.22,0.23,13.66,50,749.24,2380.98,EFT979988,XXXX002,Paid
757,E1162,Employee_162,Customer Service,01/29/2025,02/11/2025,02/13/2025,4712.18,0.18,15.85,120,1033.73,3558.45,EFT873959,XXXX003,Paid
758,E1014,Employee_14,IT,02/12/2025,02/25/2025,02/27/2025,4583.42,0.91,76.89,120,958.76,3504.66,EFT834591,XXXX003,Paid
759,E1288,Employee_288,Pension,02/26/2025,03/11/2025,03/13/2025,4814.42,0.62,55.32,75,1169.59,3569.83,EFT690462,XXXX002,Paid
760,E1252,Employee_252,HR,03/12/2025,03/25/2025,03/27/2025,4084.57,0.41,31.16,200,858.21,3026.36,EFT424065,XXXX002,Paid
761,E1046,Employee_46,Finance,03/26/2025,04/08/2025,04/10/2025,3508.05,0.87,56.31,50,520.63,2937.42,EFT343923,XXXX999,Paid
762,E1269,Employee_269,Payroll Ops,04/09/2025,04/22/2025,04/24/2025,4868.56,0.45,40.73,75,1153.88,3639.68,EFT100716,XXXX003,Paid
763,E1103,Employee_103,Customer Service,04/23/2025,05/06/2025,05/08/2025,4483.03,0.58,48.23,75,669.24,3738.79,EFT236828,XXXX003,Paid
764,E1165,Employee_165,Finance,05/07/2025,05/20/2025,05/22/2025,4526.88,0.71,59.47,0,914.42,3612.46,EFT122977,XXXX002,Paid
765,E1072,Employee_72,Customer Service,05/21/2025,06/03/2025,06/05/2025,5315.43,0.18,17.88,0,1228.17,4087.26,EFT216308,XXXX999,Paid
766,E1037,Employee_37,Benefits,06/04/2025,06/17/2025,06/19/2025,5136.43,0.04,3.85,120,776.94,4239.49,EFT838761,XXXX004,Paid
767,E1172,Employee_172,Benefits,06/18/2025,07/01/2025,07/03/2025,3510.99,0.25,16.38,50,546.04,2914.95,EFT438273,XXXX002,Failed
768,E1223,Employee_223,Customer Service,07/02/2025,07/15/2025,07/17/2025,3611.39,0.49,32.88,75,613.84,2922.55,EFT770318,XXXX004,Paid
769,E1089,Employee_89,IT,07/16/2025,07/29/2025,07/31/2025,5675.15,0.37,39.1,50,1344.18,4280.97,EFT689275,XXXX999,Paid
770,E1114,Employee_114,IT,07/30/2025,08/12/2025,08/14/2025,5712.25,0.39,41.47,120,1379.54,4212.71,EFT717558,XXXX002,Paid
771,E1150,Employee_150,Pension,08/13/2025,08/26/2025,08/28/2025,2982.06,0.77,42.44,0,515.42,2466.64,EFT286340,XXXX001,Paid
772,E1293,Employee_293,Payroll Ops,08/27/2025,09/09/2025,09/11/2025,4675.58,3.52,289.48,75,995.97,3604.61,EFT992083,XXXX999,Paid
773,E1162,Employee_162,Customer Service,09/10/2025,09/23/2025,09/25/2025,3033.19,1.29,71.63,0,700.47,2332.72,EFT741079,XXXX002,Paid
774,E1053,Employee_53,Payroll Ops,09/24/2025,10/07/2025,10/09/2025,4038.21,1.97,143.85,200,843.7,2994.51,EFT247475,XXXX003,Paid
775,E1121,Employee_121,Benefits,10/08/2025,10/21/2025,10/23/2025,4052.1,0.8,59.88,75,853.52,3123.58,EFT435039,XXXX002,Paid
776,E1045,Employee_45,Customer Service,10/22/2025,11/04/2025,11/06/2025,5655.61,1.43,147.68,120,1120.88,4414.73,EFT843404,XXXX003,Paid
777,E1135,Employee_135,Pension,11/05/2025,11/18/2025,11/20/2025,4581.22,0.43,36.64,75,953.84,3552.38,EFT361662,XXXX001,Paid
778,E1055,Employee_55,IT,11/19/2025,12/02/2025,12/04/2025,3781.24,0.18,12.72,200,742.22,2839.02,EFT101343,XXXX001,Paid
779,E1214,Employee_214,Pension,12/03/2025,12/16/2025,12/18/2025,5081.98,0.01,0.95,0,894.38,4187.6,EFT534130,XXXX004,Paid
780,E1179,Employee_179,HR,12/17/2025,12/30/2025,01/01/2026,3302.79,0.14,8.65,200,517.34,2585.45,EFT493580,XXXX001,Paid
781,E1295,Employee_295,IT,01/01/2025,01/14/2025,01/16/2025,4838.75,1.71,150.32,200,1090.76,3547.99,EFT895075,XXXX002,Paid
782,E1037,Employee_37,Customer Service,01/15/2025,01/28/2025,01/30/2025,3293.8,0.47,28.77,120,584.18,2589.62,EFT986846,XXXX001,Paid
783,E1163,Employee_163,Benefits,01/29/2025,02/11/2025,02/13/2025,3258.41,0.58,35.05,0,598.54,2659.87,EFT209812,XXXX001,Paid
784,E1192,Employee_192,Pension,02/12/2025,02/25/2025,02/27/2025,3479.82,0.35,22.69,120,820.25,2539.57,EFT867541,XXXX001,Paid
785,E1047,Employee_47,Benefits,02/26/2025,03/11/2025,03/13/2025,3850.21,1.33,93.68,200,686.22,2963.99,EFT722886,XXXX999,Paid
786,E1015,Employee_15,Payroll Ops,03/12/2025,03/25/2025,03/27/2025,4743.4,0.35,30.93,50,834.81,3858.59,EFT785386,XXXX002,Paid
787,E1222,Employee_222,Pension,03/26/2025,04/08/2025,04/10/2025,3659.28,1.87,123.96,75,823.33,2760.95,EFT156157,XXXX001,Paid
788,E1097,Employee_97,Payroll Ops,04/09/2025,04/22/2025,04/24/2025,3237.67,0.34,20.51,0,758.87,2478.8,EFT831063,XXXX999,Paid
789,E1276,Employee_276,Benefits,04/23/2025,05/06/2025,05/08/2025,5177.68,1.57,148.06,75,962.93,4139.75,EFT792687,XXXX003,Paid
790,E1049,Employee_49,Finance,05/07/2025,05/20/2025,05/22/2025,4635.29,0.01,0.87,0,769.48,3865.81,EFT511987,XXXX999,Paid
791,E1251,Employee_251,Pension,05/21/2025,06/03/2025,06/05/2025,3369.95,0.95,58.98,200,551.37,2618.58,EFT157152,XXXX003,Paid
792,E1044,Employee_44,Benefits,06/04/2025,06/17/2025,06/19/2025,4681.3,0,0,50,951.19,3680.11,EFT963918,XXXX999,Paid
793,E1049,Employee_49,Finance,06/18/2025,07/01/2025,07/03/2025,3633.08,0.62,41.75,0,687.45,2945.63,EFT317005,XXXX002,Paid
794,E1041,Employee_41,Payroll Ops,07/02/2025,07/15/2025,07/17/2025,5166.67,1.05,99.75,75,882.42,4209.25,EFT984756,XXXX001,Paid
795,E1203,Employee_203,Payroll Ops,07/16/2025,07/29/2025,07/31/2025,3511.43,0.2,13.12,0,598.87,2912.56,EFT612855,XXXX003,Paid
796,E1278,Employee_278,Payroll Ops,07/30/2025,08/12/2025,08/14/2025,3963.07,0.3,22.17,75,723.42,3164.65,EFT293862,XXXX003,Paid
797,E1189,Employee_189,Pension,08/13/2025,08/26/2025,08/28/2025,4899.9,3.43,296.08,0,881.99,4017.91,EFT567429,XXXX001,Paid
798,E1238,Employee_238,Benefits,08/27/2025,09/09/2025,09/11/2025,5647.69,0.45,47.25,75,1220.32,4352.37,EFT337232,XXXX003,Paid
799,E1077,Employee_77,Customer Service,09/10/2025,09/23/2025,09/25/2025,5559.47,0.18,18.7,50,1059.37,4450.1,EFT830302,XXXX001,Paid
800,E1176,Employee_176,Customer Service,09/24/2025,10/07/2025,10/09/2025,3848.84,1.64,114.82,50,568.37,3230.47,EFT667750,XXXX004,Failed
801,E1116,Employee_116,HR,10/08/2025,10/21/2025,10/23/2025,4364.39,0.55,44.55,200,793.64,3370.75,EFT163946,XXXX004,Paid
802,E1214,Employee_214,HR,10/22/2025,11/04/2025,11/06/2025,4481.34,0.12,10.06,50,899.75,3531.59,EFT820442,XXXX004,Paid
803,E1120,Employee_120,Payroll Ops,11/05/2025,11/18/2025,11/20/2025,4538.73,0.91,76.14,50,896,3592.73,EFT413369,XXXX001,Paid
804,E1017,Employee_17,HR,11/19/2025,12/02/2025,12/04/2025,3848.29,0.43,30.78,0,806,3042.29,EFT698967,XXXX999,Paid
805,E1075,Employee_75,Finance,12/03/2025,12/16/2025,12/18/2025,4613.02,0.42,36.04,200,974.18,3438.84,EFT893969,XXXX004,Paid
806,E1085,Employee_85,Pension,12/17/2025,12/30/2025,01/01/2026,5064.28,0.93,86.79,120,1185.42,3758.86,EFT947732,XXXX002,Paid
807,E1216,Employee_216,Finance,01/01/2025,01/14/2025,01/16/2025,5129.38,1.12,105.5,200,1166.24,3763.14,EFT816308,XXXX004,Paid
808,E1075,Employee_75,Customer Service,01/15/2025,01/28/2025,01/30/2025,5309.4,1.48,143.36,75,840.71,4393.69,EFT723952,XXXX003,Paid
809,E1034,Employee_34,Finance,01/29/2025,02/11/2025,02/13/2025,4487.11,0.57,47.45,75,1045.53,3366.58,EFT506951,XXXX999,Paid
810,E1166,Employee_166,Customer Service,02/12/2025,02/25/2025,02/27/2025,2654.6,1.71,82.47,75,389.26,2190.34,EFT389617,XXXX999,Paid
811,E1006,Employee_6,Customer Service,02/26/2025,03/11/2025,03/13/2025,5782.91,0.01,1.08,50,906,4826.91,EFT834435,XXXX999,Paid
812,E1214,Employee_214,Finance,03/12/2025,03/25/2025,03/27/2025,3335.69,1.68,101.87,120,543.84,2671.85,EFT534574,XXXX002,Paid
813,E1298,Employee_298,Customer Service,03/26/2025,04/08/2025,04/10/2025,4853.96,0.63,56.67,0,755.14,4098.82,EFT205071,XXXX001,Paid
814,E1051,Employee_51,Customer Service,04/09/2025,04/22/2025,04/24/2025,4650.2,0.38,32.9,200,1149.35,3300.85,EFT399990,XXXX999,Paid
815,E1210,Employee_210,Benefits,04/23/2025,05/06/2025,05/08/2025,4144.35,0.06,4.66,75,913.48,3155.87,EFT501650,XXXX004,Paid
816,E1242,Employee_242,Finance,05/07/2025,05/20/2025,05/22/2025,3712.02,0.38,26.26,120,819.25,2772.77,EFT280564,XXXX003,Paid
817,E1205,Employee_205,Finance,05/21/2025,06/03/2025,06/05/2025,5361.47,0.01,1.01,75,1249.72,4036.75,EFT515018,XXXX003,Paid
818,E1025,Employee_25,IT,06/04/2025,06/17/2025,06/19/2025,5211.94,1.48,140.73,0,763.38,4448.56,EFT598302,XXXX003,Paid
819,E1010,Employee_10,Benefits,06/18/2025,07/01/2025,07/03/2025,4795.78,0.64,56.87,0,986.17,3809.61,EFT957091,XXXX003,Paid
820,E1251,Employee_251,Customer Service,07/02/2025,07/15/2025,07/17/2025,4841.12,0.44,39.61,50,1095.69,3695.43,EFT830000,XXXX001,Failed
821,E1116,Employee_116,Pension,07/16/2025,07/29/2025,07/31/2025,4929.05,0.58,53.03,0,738.54,4190.51,EFT415076,XXXX004,Paid
822,E1164,Employee_164,Benefits,07/30/2025,08/12/2025,08/14/2025,4778.62,0.19,16.96,120,1067.68,3590.94,EFT864201,XXXX004,Paid
823,E1045,Employee_45,Pension,08/13/2025,08/26/2025,08/28/2025,3927.41,1.77,126.15,200,630.51,3096.9,EFT563173,XXXX002,Paid
824,E1208,Employee_208,IT,08/27/2025,09/09/2025,09/11/2025,3785.42,0.24,16.96,75,728.5,2981.92,EFT607993,XXXX999,Paid
825,E1028,Employee_28,HR,09/10/2025,09/23/2025,09/25/2025,4731.26,0.62,54.37,50,845.07,3836.19,EFT929937,XXXX002,Paid
826,E1259,Employee_259,Payroll Ops,09/24/2025,10/07/2025,10/09/2025,4607.86,0.43,36.85,75,809.5,3723.36,EFT242239,XXXX999,Paid
827,E1014,Employee_14,Pension,10/08/2025,10/21/2025,10/23/2025,3647.7,0.22,14.98,75,857.87,2714.83,EFT302127,XXXX002,Paid
828,E1127,Employee_127,Finance,10/22/2025,11/04/2025,11/06/2025,3392.77,1.62,100.02,50,660.87,2681.9,EFT578621,XXXX001,Paid
829,E1101,Employee_101,Benefits,11/05/2025,11/18/2025,11/20/2025,3470.56,1.38,87.54,50,831.71,2588.85,EFT486244,XXXX004,Paid
830,E1063,Employee_63,IT,11/19/2025,12/02/2025,12/04/2025,5614.33,0.45,46.97,0,982.12,4632.21,EFT132047,XXXX002,Paid
831,E1228,Employee_228,Pension,12/03/2025,12/16/2025,12/18/2025,4379.97,0.31,25.31,200,1012.86,3167.11,EFT597635,XXXX999,Paid
832,E1176,Employee_176,Pension,12/17/2025,12/30/2025,01/01/2026,4741.97,0.5,44.04,200,1012.27,3529.7,EFT978343,XXXX003,Paid
833,E1046,Employee_46,Benefits,01/01/2025,01/14/2025,01/16/2025,4797.18,0.5,44.56,120,1080.59,3596.59,EFT128783,XXXX004,Paid
834,E1292,Employee_292,Customer Service,01/15/2025,01/28/2025,01/30/2025,4771.98,1.1,96.43,0,903.48,3868.5,EFT324729,XXXX002,Paid
835,E1105,Employee_105,Benefits,01/29/2025,02/11/2025,02/13/2025,4517.23,0.03,2.54,50,1031.05,3436.18,EFT783238,XXXX004,Paid
836,E1004,Employee_4,Payroll Ops,02/12/2025,02/25/2025,02/27/2025,2815.23,0.45,23.55,75,562.3,2177.93,EFT238741,XXXX002,Paid
837,E1004,Employee_4,Pension,02/26/2025,03/11/2025,03/13/2025,3867.24,0.88,62.77,50,892.1,2925.14,EFT364650,XXXX999,Paid
838,E1156,Employee_156,IT,03/12/2025,03/25/2025,03/27/2025,5694.02,0.23,24.45,200,888.57,4605.45,EFT843826,XXXX003,Paid
839,E1192,Employee_192,Customer Service,03/26/2025,04/08/2025,04/10/2025,5374.1,1.31,128.84,50,789.79,4534.31,EFT465648,XXXX004,Paid
840,E1238,Employee_238,Benefits,04/09/2025,04/22/2025,04/24/2025,3502.4,0.5,32.53,200,630.86,2671.54,EFT810091,XXXX999,Paid
841,E1203,Employee_203,HR,04/23/2025,05/06/2025,05/08/2025,3934.41,0.01,0.74,120,847.45,2966.96,EFT207282,XXXX001,Paid
842,E1191,Employee_191,HR,05/07/2025,05/20/2025,05/22/2025,5209.87,0.21,20.43,50,1144.87,4015,EFT778787,XXXX999,Paid
843,E1152,Employee_152,IT,05/21/2025,06/03/2025,06/05/2025,3543.97,0.57,37.48,50,723.53,2770.44,EFT213355,XXXX004,Paid
844,E1141,Employee_141,IT,06/04/2025,06/17/2025,06/19/2025,3895.49,0.78,56.15,200,730.37,2965.12,EFT440930,XXXX003,Paid
845,E1152,Employee_152,Pension,06/18/2025,07/01/2025,07/03/2025,3655.42,0.81,54.69,75,699.37,2881.05,EFT257212,XXXX999,Paid
846,E1029,Employee_29,Customer Service,07/02/2025,07/15/2025,07/17/2025,4122.14,0.98,74.38,75,841.46,3205.68,EFT998960,XXXX999,Paid
847,E1163,Employee_163,IT,07/16/2025,07/29/2025,07/31/2025,5185.82,0.38,36.69,50,948.42,4187.4,EFT246726,XXXX001,Paid
848,E1151,Employee_151,Benefits,07/30/2025,08/12/2025,08/14/2025,4428.27,0.6,49.26,75,862.35,3490.92,EFT538897,XXXX004,Paid
849,E1018,Employee_18,HR,08/13/2025,08/26/2025,08/28/2025,4045.47,1.58,116.4,50,870.33,3125.14,EFT842464,XXXX999,Paid
850,E1175,Employee_175,IT,08/27/2025,09/09/2025,09/11/2025,1585.05,0.72,21.11,75,383.04,1127.01,EFT848021,XXXX002,Paid
851,E1243,Employee_243,IT,09/10/2025,09/23/2025,09/25/2025,3919.62,1.59,113.47,75,634.62,3210,EFT475911,XXXX999,Paid
852,E1087,Employee_87,Customer Service,09/24/2025,10/07/2025,10/09/2025,5206.98,0.56,54.11,0,1104.91,4102.07,EFT789558,XXXX999,Paid
853,E1049,Employee_49,Payroll Ops,10/08/2025,10/21/2025,10/23/2025,5788.39,1.33,140.84,0,948.42,4839.97,EFT234159,XXXX003,Paid
854,E1286,Employee_286,Customer Service,10/22/2025,11/04/2025,11/06/2025,4602.52,0.98,83.05,50,979.71,3572.81,EFT291961,XXXX003,Paid
855,E1113,Employee_113,Benefits,11/05/2025,11/18/2025,11/20/2025,3899.84,0.02,1.46,0,822.44,3077.4,EFT334176,XXXX003,Paid
856,E1169,Employee_169,Benefits,11/19/2025,12/02/2025,12/04/2025,4589.25,0.96,81.15,120,881.28,3587.97,EFT373216,XXXX999,Paid
857,E1060,Employee_60,Payroll Ops,12/03/2025,12/16/2025,12/18/2025,4803.38,0.82,72.73,50,899.72,3853.66,EFT156284,XXXX999,Paid
858,E1036,Employee_36,Payroll Ops,12/17/2025,12/30/2025,01/01/2026,4451.04,0.13,10.82,200,1036.25,3214.79,EFT303993,XXXX999,Paid
859,E1195,Employee_195,HR,01/01/2025,01/14/2025,01/16/2025,3690.67,1.08,73.25,120,671,2899.67,EFT412848,XXXX004,Paid
860,E1077,Employee_77,Pension,01/15/2025,01/28/2025,01/30/2025,4400.39,0.04,3.3,200,845.71,3354.68,EFT310026,XXXX003,Paid
861,E1291,Employee_291,Payroll Ops,01/29/2025,02/11/2025,02/13/2025,4514.99,1.7,139.47,75,748.75,3691.24,EFT250181,XXXX003,Paid
862,E1092,Employee_92,Customer Service,02/12/2025,02/25/2025,02/27/2025,3622.42,1.59,104.87,75,787.03,2760.39,EFT184736,XXXX004,Paid
863,E1090,Employee_90,Benefits,02/26/2025,03/11/2025,03/13/2025,5447.9,4.71,442.08,120,859.11,4468.79,EFT765320,XXXX001,Paid
864,E1140,Employee_140,Pension,03/12/2025,03/25/2025,03/27/2025,3695.59,0.94,64.01,0,713.61,2981.98,EFT898169,XXXX002,Paid
865,E1081,Employee_81,Payroll Ops,03/26/2025,04/08/2025,04/10/2025,3942.51,2.96,207.3,0,810.28,3132.23,EFT923353,XXXX001,Paid
866,E1222,Employee_222,IT,04/09/2025,04/22/2025,04/24/2025,4157.45,1.78,134.27,200,637.72,3319.73,EFT550268,XXXX004,Paid
867,E1244,Employee_244,Payroll Ops,04/23/2025,05/06/2025,05/08/2025,3613.17,0.19,12.83,50,711.05,2852.12,EFT104895,XXXX001,Paid
868,E1191,Employee_191,Finance,05/07/2025,05/20/2025,05/22/2025,4043.87,0.05,3.79,50,636.24,3357.63,EFT437864,XXXX999,Paid
869,E1002,Employee_2,IT,05/21/2025,06/03/2025,06/05/2025,5645.23,3.38,336.44,0,1310.08,4335.15,EFT869238,XXXX002,Paid
870,E1176,Employee_176,Benefits,06/04/2025,06/17/2025,06/19/2025,1932.88,0.46,16.53,75,349.97,1507.91,EFT235193,XXXX001,Paid
871,E1156,Employee_156,Pension,06/18/2025,07/01/2025,07/03/2025,3293.34,0.11,6.78,120,609.76,2563.58,EFT168458,XXXX001,Paid
872,E1148,Employee_148,Payroll Ops,07/02/2025,07/15/2025,07/17/2025,3574.24,0.9,59.31,120,601.23,2853.01,EFT863187,XXXX999,Paid
873,E1172,Employee_172,Payroll Ops,07/16/2025,07/29/2025,07/31/2025,3883.14,0.34,24.6,50,898.78,2934.36,EFT820141,XXXX002,Paid
874,E1250,Employee_250,Benefits,07/30/2025,08/12/2025,08/14/2025,4581.53,0.98,82.67,200,890.1,3491.43,EFT886553,XXXX002,Paid
875,E1206,Employee_206,Finance,08/13/2025,08/26/2025,08/28/2025,3585.05,0.3,20.05,120,632.3,2832.75,EFT339513,XXXX002,Paid
876,E1067,Employee_67,Pension,08/27/2025,09/09/2025,09/11/2025,5158.91,0.54,51.71,0,991.69,4167.22,EFT869735,XXXX001,Paid
877,E1086,Employee_86,Finance,09/10/2025,09/23/2025,09/25/2025,4241.38,1,78.06,200,798.78,3242.6,EFT484398,XXXX001,Paid
878,E1130,Employee_130,Customer Service,09/24/2025,10/07/2025,10/09/2025,4410.46,0.49,40.15,200,807.22,3403.24,EFT660708,XXXX999,Paid
